company,date_announced,date_reported,jobs_cut_sg,jobs_cut_global,pct_workforce,industry,source_link,notes,status,event_id
Zuckerberg Says He Feels 'weight' Of Meta Layoffs - Yahoo News,2026-05-20,2026-05-20,,,,Other,https://news.google.com/rss/articles/CBMif0FVX3lxTE1fcl90SmNhUFUwNnBJcUx5YVMwZk9SMjBabVFDMjZUUlgyTmFTVHRVVm00MVRrZE5qUC1zUTVkZUFoWjFBc0RpY0c3RE9uYnVJSzZYc3Q2LUdjalRhcTZpZnlPbXV2NmRBY2dMeVE4WHZNS0NQWnl4VjNVYWh6OG8?oc=5,Commentary on Zuckerberg remarks — Meta event already in layoffs.csv,rumored,zuckerberg-says-he-feels-weight-of-meta-layoffs-yahoo-news-2026-05
Meta Begins Global Layoffs As Ai Spending Surges - Nation Thailand,2026-05-21,2026-05-21,,,,Other,https://news.google.com/rss/articles/CBMiX0FVX3lxTE41VGIwYWY1ZUMzbms2anlXMXJuN0xxdVNMS29tdEVmcFhTaFQ4ZDVCTlRMWVdpMXNONFBaUTlyY2NGNENIdTM5UGluX3VMbWRZUEVJV3VQalZOYUhaMzhV?oc=5,Duplicate of existing Meta entry (2026-05-20),rumored,meta-begins-global-layoffs-as-ai-spending-surges-nation-thailand-2026-05
"Meta Kickstarts Global Layoff Of 8,000 Employees: The Dawn Of Ai Transformation Begins With 4 Am Emails In Singapore - Retail News Asia",2026-05-21,2026-05-21,,,,Other,https://news.google.com/rss/articles/CBMi2wFBVV95cUxQN2ZxTjVySFZkb1BGY0gxUlZNTDQzdEhQVjd3STJkTzdKYTgxTWhYYUhNZS00VGxFUVlxeWt3RXdFZGhJNWhHdDAyV1RfSS1zQjVURl96c3F5cmlKNnFrWDFpWkRpQjVSTVRyb3RpWHg2UVFWeUdIaGh2eVFOOFh3c3hjX0J4VFhzajhveEthUVhXb1NvM0RQODV0SUotVkl1c1RJVXpYMnFEY3JzTmVIaDFsb1hJeXdLN0E4akJNRTFERERoSjI1d0ZSRXRrNktTd2xUZ29RQ29KRzQ?oc=5,Duplicate of existing Meta entry (2026-05-20),rumored,meta-kickstarts-global-layoff-of-8-000-employees-the-dawn-of-ai-transformation-begins-with-4-am-emails-in-singapore-retail-news-asia-2026-05
'disturbing': Halimah Yacob Says Stanchart Ceo Calling,2026-05-20,2026-05-20,,,,Other,https://news.google.com/rss/articles/CBMixwFBVV95cUxNclV5ZzVWWWQ0dFl0WTI5NENLY2lYMnQ2V0lxbUp0dWZsLWtfbmYwcV91OE9fY1ZpcnBsQ1dmdEZVTEJvYjJSWlEwQVpSOExpZU9mR1VoMW1QREhhQlJtNWpVc3VUMmdKcjJpZHZtQURNUU9qWEhBOHMwdXdPVkV3ZnhTZEctWUp4Mi03akZzWWpLN19sMjJSOGpSSmR1NGpPWXJmUlplOXJqMkd3NVo1R0pULWFOa2lkNGRKWjhiZnJUazN4U1lN?oc=5,Commentary on StanChart CEO remarks — Standard Chartered event already in layoffs.csv (2026-05-19),rumored,disturbing-halimah-yacob-says-stanchart-ceo-calling-2026-05
"‘ai Is Here To Stay, Human Isn’t’: Meta Employee Laid Off After Nearly 10 Years At Company - The Indian Express",2026-05-21,2026-05-21,,,,Other,https://news.google.com/rss/articles/CBMi2AFBVV95cUxOc3JFTG9TTEw1VHVlemY1VUJTaXVUSGlNaWxpZUU3WnZVR3dzMUw2b1pvQkhSSXQ3LUZZWDNSNjVPN0UzLU1hbTJrQWpjUlJqRlN5YjJhS25IS28tOWlzbmZEbmpWTmtVcWdRVlRwSjBLOTdxejJoVUJHcXIwSkc5b1ZoWXM4RzZPTWg2Um9PUmZuaDloMWVCVmk4eFZoX1RZMjFDRmhfUkV4Qk1RR05aTE16cjQya3JRWFBuTUdpWUdjc1dQWjA1QUZ4TGw4dHBHX0F5aWZHSE7SAd8BQVVfeXFMTzlIRTYzT1hVbjdtUXVydDBCVDVFek01M1RZMTNTdGRqSHNPbzFVRjYySjFPUXFWYXVER0xlbmlzMlZtZW0ycVhJN3VvamZfRXMtLTI4dGd3bC1oS0t6MC0yWXZISVV0Q2twcUI5WmRfaWxFcmYxRFlWMElXY2IwR3JSSDg3US1MZ0o5V1ppMDAxTDh6eWFtbWoxMWliLXBwMkpaN3FSakxqUUNPbWNLYUZ1VHQ4V0JfMVFGTTVOdFo0LUl2SnpObko3SXBhb0ZVSFlnYU1OUFNnWGdOdmw3MA?oc=5,Personal anecdote about Meta layoff — not a new event,rumored,ai-is-here-to-stay-human-isn-t-meta-employee-laid-off-after-nearly-10-years-at-company-the-indian-express-2026-05
Meta Begins 8000 Global Layoffs As Ai Restructuring Hits Singapore First - Financefeeds,2026-05-20,2026-05-20,,,,Other,https://news.google.com/rss/articles/CBMigAFBVV95cUxOSXl1VjVkRWFKOGE1aXZwZ2YxLVFUNVEtc0lBUFNSVGhQSE51QnZnYVRZREdMMnhOcjlVdnF0MjRTU1I4SnotUWpDdm1NRzV6QUZwWFczX3BRWk96eDZ6ZlZ1bDBydGJmUHQ3NEdrck5EUFlZZ05WQnZPd1hZZFIxag?oc=5,Duplicate of existing Meta entry (2026-05-20),rumored,meta-begins-8000-global-layoffs-as-ai-restructuring-hits-singapore-first-financefeeds-2026-05
Meta Begins Global Layoffs With 4am Termination Emails Sent To Singapore Staff - The Business Standard,2026-05-20,2026-05-20,,,,Other,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNd3lrb1ByMGlneGNWNlVCbDF2Z0lPckxzS3Ntczd2dHFCcHFpWmJ4MmtrVjh3OVpOamFaQlQ4eVFEeGpRZE4xQ19oaHZRSnBXWUhia2R4bVBCWFhuejRiUzBveERIQ1BUbDZtSzFMbkhnZzVFX2huYUh2bEwyVndhVDNVZHNjZmx4LVN0MnFkaHpHdUxDcWtYNzBHSmhYWUl5YlN1S29STUhuSElvNnN3MzZrSkxqeXAt0gG4AUFVX3lxTE13eWtvUHIwaWd4Y1Y2VUJsMXZnSU9yTHNLc21zN3Z0cUJwcWlaYngya2tWOHc5Wk5qYVpCVDh5UUR4alFkTjFDX2hodlFKcFdZSGJrZHhtUEJYWG56NGJTMG94REhDUFRsNm1LMUxuSGdnNUVfaG5hSHZsTDJWd2FUM1Vkc2NmbHgtU3QycWRoekd1TENxa1g3MEdKaFhZSXliU3VLb1JNSG5ISW82c3czNmtKTGp5cC0?oc=5,Duplicate of existing Meta entry (2026-05-20),rumored,meta-begins-global-layoffs-with-4am-termination-emails-sent-to-singapore-staff-the-business-standard-2026-05
"Meta Announces 8,000 Global Job",2026-05-20,2026-05-20,,,,Other,https://news.google.com/rss/articles/CBMihAFBVV95cUxObkJpYUpwYjlvdHhVRmtwaUNnZl85SmdsMnJRbGdsdVpmbkVGYWJrWjJkaGxmcEVBRDFXSU5XRXNfMXV3YjlhX0k5eGhkUl8wOGVuZkNiZXktZmxLdXJabFVDeHVkMzJpTjhXMmR1ZVJqMTkwQ0hRSXpxclJMLTFXNlJYUnU?oc=5,Duplicate of existing Meta entry (2026-05-20),rumored,meta-announces-8-000-global-job-2026-05
"Meta Layoffs: 8,000 To Be Sacked, Singapore Staff Among First Hit Amid Aggressive Ai Restructuring Push - Mint",2026-05-20,2026-05-20,,,,Other,https://news.google.com/rss/articles/CBMi8wFBVV95cUxObmtFN01yMUk4T2dsQV8wWmFReXJ1UTJRVFMtb3Jpd0g5MWlnUk5JVElWYjlEa3d6b0lGaVVLUlI0OVFKbENSbGpYeU9JZFNueEM1YjhJbC1kbDVDY243TXU3RFczZFNKS3RzcU5hVU9lM0ZSZWRnNzF6dld0bzhuX2hEallOa0VQMk1HbGJuSnBRN292LVhDS0hXRE8wYmx3VzFfUW5CN0w5WGl0SnNHdDMzdmc1czZlUndVa3JhRXhUNFl1R2Z1UkdPamplWFVEc0xZU1UtVGZQaThVbnVrbXY4M0RzUjF0MzRBRWhqb19kdU3SAfMBQVVfeXFMTm5rRTdNcjFJOE9nbEFfMFphUXlydVEyUVRTLW9yaXdIOTFpZ1JOSVRJVmI5RGt3em9JRmlVS1JSNDlRSmxDUmxqWHlPSWRTbnhDNWI4SWwtZGw1Q2NuN011N0RXM2RTSkt0c3FOYVVPZTNGUmVkZzcxenZXdG84bl9oRGpZTmtFUDJNR2xibkpwUTdvdi1YQ0tIV0RPMGJsd1cxX1FuQjdMOVhpdEpzR3QzM3ZnNXM2ZVJ3VWtyYUV4VDRZdUdmdVJHT2pqZVhVRHNMWVNVLVRmUGk4VW51a212ODNEc1IxdDM0QUVoam9fZHVN?oc=5,Duplicate of existing Meta entry (2026-05-20),rumored,meta-layoffs-8-000-to-be-sacked-singapore-staff-among-first-hit-amid-aggressive-ai-restructuring-push-mint-2026-05
Cloudflare,2026-05-08,2026-05-08,,,,Other,https://news.google.com/rss/articles/CBMixAFBVV95cUxQQVRjTnViUHptcDI0aGhmcUZQRi1BYnhZdlc3VE1QWk9lTWNDSlBvTGVkQTNuUjU1WnhHWEFYTkgydmFyNzlqendWeHlGYUFoQ2dYTGJtRVlOc3JxQXZnV3UxUGZabU5FZkFvNlpqLVBZQlpzOFZ0NFR3ekhGQm1GREZRRmVsVmViQkZzU1RZQmxjVV9CLTU3TzhOdnhvVXpTdVNGMFpkaHdIR2R6UHZFNjNWRzFxQVluTVQwUktTZ3UtQ0pk?oc=5,Duplicate of existing Cloudflare entry (2026-05-07),rumored,cloudflare-2026-05
"Amazon To Phase Out Local Fulfillment In Singapore, Including Grocery Delivery Via Amazon Fresh - Human Resources Online",2026-05-07,2026-05-07,,,,Other,https://news.google.com/rss/articles/CBMiywFBVV95cUxQLTNNdUVLdDZfUFBOVXQ0ZW92V1ZnbzV5dXkxNGQ0Ml9oN0VQdk1qV0RjV2lmWmhtNFVvYnNSWmprbV9udzZOS1I5Zm9aTVVSSjhxVVZsbmtQSVVCcGpRY3JtQjJPd2N4NFkyRy1mWDY4SklSeUgtbVNJQTNpbFRFaThEZUQ1QXVpT0FjcW5McEtKQkdmSWtkVFh0S1VzVlBvcUFiNGNJdlJSbHBNR2gyOWgtWGY2V0JJcXdBQlVBOTU1M3B0cllqbm91UQ?oc=5,Duplicate of existing Amazon entry (2026-05-07),rumored,amazon-to-phase-out-local-fulfillment-in-singapore-including-grocery-delivery-via-amazon-fresh-human-resources-online-2026-05
"Biontech To Slash 1,860 Jobs, Exit Sites In Germany And Singapore In Major Manufacturing Pullback - Fierce Pharma",2026-05-05,2026-05-05,,,,Other,https://news.google.com/rss/articles/CBMiwgFBVV95cUxOanFQQ21wMnJKYXJFTkxEM0RGWE9QWE1YcVRudGFjZHpRenBwcU9tZnZMU1ZnVFNjMDF6dUNOUWJzWDBDS2Jqa1lBekhya0d6dGk1Y0MwbHRENzJrUVJ2ei1CVlp5VHFYU202NU9Xb01rS2FEcHU2ai1qQ19qYk1VRFE2eGFUUHpoZ25tLS1MNjI4RVlGeHI3cm9aYTNFYVlDaG9vUTFGTTZrWkM1NkFvWlBEckpsaW1NaUQ4RWtnWDZZQQ?oc=5,Duplicate of existing BioNTech Singapore entry (2026-05-05),rumored,biontech-to-slash-1-860-jobs-exit-sites-in-germany-and-singapore-in-major-manufacturing-pullback-fierce-pharma-2026-05
Meta To,2026-05-20,2026-05-20,,,,Other,https://news.google.com/rss/articles/CBMixwFBVV95cUxQOGRmVl9WVXlodGk2NjdUWFFJTjF3Z1ZVRjMwVE9qWEpsSTUyanFEUnhLUW5kMHVtMDk0dHpNN19zUEFfakoxRTJDLVVvTVFhNXBJTGdDdE55eU9UZHZoLXJBbmFYaTlpVTBxMVU3eXJ4TlNSSktva3ZXWTVRYWdURlZDX0xnWVVwV01HTm0wOHI1WXJid3lFUV91SDQ1ZUNHSzZtcU9EMW5sR1cwNW84aVRTbzBtT0pUMnl1QkNockN5VmhkZGI00gHMAUFVX3lxTE1OOV9YR2dPTWNiZmR3UzQyT2UtNlJScVdLTDJxVktBVUJzQWFiWXZJeklQUy13WUpsXzhHekdncVVteVNoeGhqTDdxMFZXSmhaX2x0VmlSQUJnZFJxQUZ2Y2F2WC01NUlfOFhRNFNjaVlVbDlVQVQzLUcyTDBKUzJpbkVtb3BVRHR2Z0p0aTM3bFdNb1JVSGFvaVVaUzV2aFB3UHliNVZBdXE0Tmdxd1dkdmkzeWR5ZmU5WXBpRDFrWGN4Q050RVBDc3VZQw?oc=5,Duplicate of existing Meta entry (2026-05-20),rumored,meta-to-2026-05
"4 Am Layoff Email: Meta Starts Alerting 8,000 Employees About Job",2026-05-20,2026-05-20,,,,Other,https://news.google.com/rss/articles/CBMi_gFBVV95cUxOQ05DSUx3M29LU2E0azh0SGI1bmp5SnN1dDlBNzFwWENUS1AwdDJ2Mml5cW1ZR1RYYkpfRTVFUFlUOVNkRnduMFg4dEZEVWltSHFQRzliSV9DUS1GMXphU3FrX3Bpbm9qUVVPdlpoc1FPUTdZaGloajhtaU9Wb29CdjBzRnplYXBtY28zaXMwVV9NcGpaSWkzY0duVmJqTzliVkVwa1hVRmw3VUhvX0pkdHp6a0VkajMyZktOR3Q0MW4xQ1g1UE96dVBQOVZOVHViajFpaHc1Mksxb3RuQjMySlZxNWVmZHRfV3RGQ2FXNHp5c0VCM2xjWmJkOEtpUdIBgwJBVV95cUxQdlo3b2FtQW9QUWRvcDFoNjFNT2RLYXVtUGlUMjVPakh1WFJMQXhvdGRZeDZWazJWRi00NmdBQ21GVW9ocXl3RjNMSVZXeWk0UGMxNkZ4U0R0M2ZnQ3UzUGV1bHdIYjgzUVRoVEZEQlBIRjcxYWNIMW42d0hIQ1JpRVNqWWRIR2JnQWRsV2sxdmFBQW42bnVJSG9NcHZDRHM5RmwweWdGMVZOVVk0WDFuUzlPeVhNT2FMNTBPVzVfUjg0ZHRoRVJsRHYwNkJpQVA2MW9vTzktUXVjd2syUmREU2lLVGFPZzI2RXJfWGdDMVhJeXVFNGFpYlk3U2VRYXJGT240?oc=5,Duplicate of existing Meta entry (2026-05-20),rumored,4-am-layoff-email-meta-starts-alerting-8-000-employees-about-job-2026-05
Meta Begins,2026-05-20,2026-05-20,,,,Other,https://news.google.com/rss/articles/CBMimgFBVV95cUxPdUprMFl2VkU2RzlYejVUcGIzRlcxYUd6a0JsMm1hNTZJSXBnWVhTM2hGQTgwLVdOS1pjOGhRdVFMMG1MQXU4WjBBd05DMkx2SW1GQXlyR0FOT2VMR2xvTFFyZnFITXdxX0wwR3RlTnBmNnR2S21TazA1aGNhLUZIZWR2X0Z0dWJhRFZqeVVuYTc0emdEVU0ybTBn?oc=5,Duplicate of existing Meta entry (2026-05-20),rumored,meta-begins-2026-05
"Meta's 8,000-staff Layoff Begins In Singapore With 4 Am Emails - Vnexpress",2026-05-21,2026-05-21,,,,Other,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPR2JzU0Z2Mm9MMHkxSXZmMm1jb0tTNUx1YmhVMXAycnJRTnFnckNROUk2SUJlX2JrdHk2MV9FNlhGYVdRNWZCa3hKMG1WZWtSV0xzMENXRnNGcnlBcVJQTmtXYTRDVWdOVEhoZ1pvN3o1VG9ZbWNzckt0VkNqRzVQdFpKQ0NEYUpPNTdyX0h1NEFfRERKNkdna2xpSDBCdjNqN2VUUFpNdnF3U1lUQ2VBenlTc0RXclhUN2NkUEFTem4?oc=5,Duplicate of existing Meta entry (2026-05-20),rumored,meta-s-8-000-staff-layoff-begins-in-singapore-with-4-am-emails-vnexpress-2026-05
'demeaning': Halimah Yacob Calls Out Stanchart Ceo For Describing Workers As 'lower-value Human Capital' In Redundancy Plan - Mothership,2026-05-20,2026-05-20,,,,Other,https://news.google.com/rss/articles/CBMifkFVX3lxTE9paDhrRnVVLVFYdS15eVJoZVBadGozdDlnYnl1NDJ5MGhXTWV6aUgxb2VKZnhja1hiYldCbE5rR2dLNVRZMEwwa2c1SVVVelU4dEd4QVc2Y0J6T1Boamp6U3RkZDgxQ1RkaTJVWkw5ajRlZG9nUXdoLUFIX04yZw?oc=5,Commentary on StanChart CEO remarks — Standard Chartered event already in layoffs.csv (2026-05-19),rumored,demeaning-halimah-yacob-calls-out-stanchart-ceo-for-describing-workers-as-lower-value-human-capital-in-redundancy-plan-mothership-2026-05
Are You Going To Get,2026-05-15,2026-05-15,,,,Other,https://news.google.com/rss/articles/CBMigAFBVV95cUxPNkVHZVN4dzh5OWtydUVZaTA2cUNkQ3lGQUZWUFJWdEV1NnF2ZTlMQTk5eDNPbUV6bHhKVEluTlBZUnY0aU1MR0NBS2VGTmRqd3ExOWxSckc4N0pMZVhsY1gtemRGQlYtV1VGUkhlVkxoYTB6MklLd0dhbC1UWmtiVg?oc=5,"Commentary / anxiety piece — not a specific layoff event (matches ""are you going to get retrenched"")",rumored,are-you-going-to-get-2026-05
Retrenchment Latest News & Coverage - 8days,2026-05-20,2026-05-20,,,,Other,https://news.google.com/rss/articles/CBMiUEFVX3lxTE54ZTRUaU9ld0lMcW9Nd0ZkLW83RktfeXBqM1VEVDlGek9HYklaaDRRYjVUemtreW9VSEpFNkdnTFVmZ3JpRVkzSzBQaXM3YWlS?oc=5,Generic news aggregator listing — not a specific layoff event,rumored,retrenchment-latest-news-coverage-8days-2026-05
Stanchart Job,2026-05-21,2026-05-21,,,,Other,https://news.google.com/rss/articles/CBMibkFVX3lxTE56SF82anFVandkbmIwWUJNQXMzM3ZNaWxwYmhQYXo5ZnMwN1hXUEdLdzcwWkxDWmRLNjRvLTBIZVdOOU1HUFkxLThKbGZRLTdDMkRTa2lXdjh2bUxaZVB3OHhxM0F6VEhpZ2tCay13?oc=5,Duplicate of existing Standard Chartered entry (2026-05-19),rumored,stanchart-job-2026-05
Report: S’pore Workers Among World’s Least Confident About Job Security - Vulcan Post,2026-05-21,2026-05-21,,,,Other,https://news.google.com/rss/articles/CBMiakFVX3lxTE9IU29DYkhmV2tNMXlNT3g5VXpORDFNaHZWX2YxbTFEbzVVNjlWUFhaTWJlRmlDd1Q2Y1RCS3prLW1KQzN3RWZHUHRVQ2t2Si1UUklaa3ZwODIyWHB2OE9neE5CVUF3TXZZX1E?oc=5,Survey/commentary on worker confidence — not a specific layoff event,rumored,report-s-pore-workers-among-world-s-least-confident-about-job-security-vulcan-post-2026-05
"Meta Begins 8,000 Global Staff",2026-05-20,2026-05-20,,,,Other,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQdC1LUlJNcjlGbm5XWmVJZHQ2ODRnSXNqdV9xMUhKSm1ZSy1NZGx5UmJKTFdKR0o4SHI2bWJ3eVRhcmRFal9XZm9uY0gyR2xnTTdVUkRrNFhOdFpfMXdueUJwZ2N0aVZLMDVfRE41bFVCdFk5X1BJeEhHWWswMElPbmcyWHpOQVhPS2NUYVlrc0RmUjd5RlM4SWpHeVRIUVlIQjdVUnBVUjFKZw?oc=5,Duplicate of existing Meta entry (2026-05-20),rumored,meta-begins-8-000-global-staff-2026-05
Gardenia Singapore To,2026-05-20,2026-05-20,141,,,Other,https://news.google.com/rss/articles/CBMimwFBVV95cUxQT1pleXI1cGlXRGV2STFoa2VmSXlGTUpuU0ZyVHFJZnFoODB6RWFDTXhKZkMyUDE3QTJBVW1qVjRkLUFzT0doU0ZYNjJRbWtwLXRPcjU3T2QycUc4aWNtY21tdlJWRlI0cnRSZXV1UVBJNUJSaW01VHRQUzFuZmloTEc2WTIyX1JNTHFuWHItcl96TVZiWFNMc2szaw?oc=5,Duplicate of existing Gardenia entry (2026-05-20),rumored,gardenia-singapore-to-2026-05
"Gardenia Shifts Production To Malaysia, 141 Jobs Affected At Singapore Facility - Marketing-interactive",2026-05-21,2026-05-21,141,,,Other,https://news.google.com/rss/articles/CBMitwFBVV95cUxQSEx3c1BkSXFwOGNsRThWeTFmd3JjbF9mdkwzYkd0aXlZOTJCeWw1bm9EMGhlSVVSbVNFanlVY21JYlpiR3JQU0ZtYmtiSDZibk02alJZdjlPa19nTVcwNmFXS0VoWE93TmtqZXNtSkFjRzNET2x5RDlvd2k3SUpha3YzMUlaeXJqekZBaXlEb252Qi1rRjJEQkxrcEJpTEtRRU1uMlVudnNRX3p3cDhWcmNVdEVHX1E?oc=5,Duplicate of existing Gardenia entry (2026-05-20),rumored,gardenia-shifts-production-to-malaysia-141-jobs-affected-at-singapore-facility-marketing-interactive-2026-05
Singapore Pushes Ai Job Growth - Indiplomacy,2026-05-21,2026-05-21,,,,Other,https://news.google.com/rss/articles/CBMidEFVX3lxTE9EZENtbW1hcWktTUNJQzlzcmZBSTBBVkJSSjhDazZtV1c1Vks0UjBhYXB0WlB2eS10anVQNEQwZmY3OEE5RTVoZ2tPNWVGTjhYcUFNcFpZbFgzUVdQbXpCQWdMQTUzaDVOTWR1cGpEbjM2WERR?oc=5,Singapore AI job-growth policy commentary — not a layoff event,rumored,singapore-pushes-ai-job-growth-indiplomacy-2026-05
"Singapore Urges Ai Job Creation, Not Just",2026-05-20,2026-05-20,,,,Other,https://news.google.com/rss/articles/CBMijwFBVV95cUxNeFpKUkNBTmpNUmpkc3JmSUQybk9iTnlOUGNQd0FLU2l1ZVlOb3NmWmxZd0VwN01Rdk9TM19UUG82bW4yc3c2RnhiMHEwUkN1U0JuMlFuV0FCdmpvVlBYUkdfLVUtWWt0U1BWT0RfSW92WW10OVNtd0d2Z0lmU3lPRGxJemJKUUJPbVpKeTZxRQ?oc=5,"Singapore AI policy commentary — not a layoff event (matches ""singapore urges"")",rumored,singapore-urges-ai-job-creation-not-just-2026-05
Stanchart Ceo Reassures Staff After ‘lower-value Human’ Backlash - The Business Times,2026-05-20,2026-05-20,,,,Other,https://news.google.com/rss/articles/CBMiyAFBVV95cUxNOGpPY01FMm9UTHFlT0hLa0huanFsUHRuczN4SVVNUFJlNkZFWXJya1BKRDVsUGR6YXZwVG1FNmpnMG1ZZ2QtTnpOQW5ZWjltVVRKNXQtMnZ4aVctR0JhbWJQU2Jrd0VJUWE3d25YTnZBTkl4bWZ5aEpCb2dIT1Z6NjRPNnJSQjRTeWhHZ1FJbHYzMXlCaWk3V3RwYmJrZlFaOWptVm5xNkhuME0zSlM4alJpanpHSzRXUFRTQ2FEQlJpNlItT00waA?oc=5,Commentary on StanChart CEO remarks — Standard Chartered event already in layoffs.csv,rumored,stanchart-ceo-reassures-staff-after-lower-value-human-backlash-the-business-times-2026-05
"Ai Replaces ‘lower-value Human Capital’, Stanchart Ceo Says - The Business Times",2026-05-19,2026-05-19,,,,Other,https://news.google.com/rss/articles/CBMiwAFBVV95cUxOWG5MeUFTXzg5cnJpcFJ5RG9lR05lSnZaM3dZVjE2VE1EWmtkQ0JhMno4UHZsa3MyNHBxemxrT2NucHRneXo4RHFlbUtPMURpcHFXemozTWMyUi1DUGlxOUN0Zjl6bFdSOUcwWTJuY3pFcVV2bWU2dElxVENjeXlqQmxlbzV6akU5aEtjZmJzbzFuTmV5djhjMU8zMG5FM2VzZmg2RUdsekdWYnpHVE5jZGxiQndiLWdtS3ZpeF9TZ1o?oc=5,Commentary on StanChart CEO remarks — Standard Chartered event already in layoffs.csv (2026-05-19),rumored,ai-replaces-lower-value-human-capital-stanchart-ceo-says-the-business-times-2026-05
Halimah Yacob Slams Standard Chartered Exe,2026-05-20,2026-05-20,,,,Other,https://news.google.com/rss/articles/CBMizAFBVV95cUxOa3U3Y1F0TjBtNUU2d3Z0ckJUVUpkY202alMzenl5dUl1dnBhUUhVVkRRRUNkOVJxTlBOc1RvLXhRamxyOU96cnYwd3dNVUdkd2dhV0FnTEtzNnQ3VkhhRF9HemVRVDVtZFBhTTNLY0gxUHdybnZQQ2NMRlQxTjZwVVJZQnczcGhCZThyNUdmWlR2Umg2OFZrV1p1MjJHMUxOMVRMekw3cUJ5NTY2VzZRRnJZNy1ZM3hHeG02OW05aVB1VkNyeW1CbGJ0WTE?oc=5,Commentary on StanChart CEO remarks — Standard Chartered event already in layoffs.csv,rumored,halimah-yacob-slams-standard-chartered-exe-2026-05
"Citi Moves Ahead With 1,000 Job",2026-01-13,2026-01-13,1000,,,Other,https://news.google.com/rss/articles/CBMiYkFVX3lxTFBxWGRyX0k1UEN1aWI5VldFMlNOaWV6OFhOcVB5cE5CZ3hTS1c5SjMzVDFNNk9Sa3p5TVZlb0c2a0RtX1FvZ2N2eXhpZVRNczd5ZkFFd0Q3Ulh5VVNhN0VyZzdB?oc=5,Duplicate of existing Citi entry (2026-01-13),rumored,citi-moves-ahead-with-1-000-job-2026-01
Meta To Begin First Wave Of Layoffs On May 20,2026-04-22,2026-04-22,,,,Other,https://news.google.com/rss/articles/CBMi1AFBVV95cUxObW5ka3dudjVpcEZiaVItdk45eVRRUVNRdWk1clNzamE0MkJxd1pDV2VkbEJ6YUpZZ29ubG8tWjZxUjVlanBlTGp1TWZwR00wd01sN3o0aW54ZW5XS1JKdjcyOGJkSnNjWVlRcFNJREVBSXBkUV9lSjhVSGI1bml1Q29nRXU4WUl0UElnbVBqZEpRN2NidndsVFdaT2VBSFlGTmJuWTNveFMzcTRiY0VLQWVZOS1GOWc5bDh5ejlkVy0yOWkzaXh6cS05bUtfdW9wV0FPcw?oc=5,Pre-announcement of Meta 2026-05-20 event already in layoffs.csv,rumored,meta-to-begin-first-wave-of-layoffs-on-may-20-2026-04
Snapchat Parent,2026-04-15,2026-04-15,,,,Other,https://news.google.com/rss/articles/CBMiqwFBVV95cUxNY0FWd3VBZjg3QzJOaHFOZHpza2JOVnRpY0p6SnM5UVdDeVRuUnAyd3FjaGhZM2JxUXRra2VSa2Z4RVJsWGZYR1R1b2VUTW1nTF9FemRMdmlhMnhHand3N1dJbDg4VE1lMk9nc0tFUTJFc1B6TTdtY3p3Q3J6RVM0YmNNUGlrdmJ0VlR4WElxckt0bm5YUWVnQjc0VUx2Z0FsT25JOEllSGRGOW8?oc=5,Duplicate of existing Snap (Snapchat) entry (2026-04-15),rumored,snapchat-parent-2026-04
"""not A Level That We Can Afford To Sustain"": Singapore’s Sph Media",2024-11-04,2024-11-04,,,,Other,https://news.google.com/rss/articles/CBMigAFBVV95cUxQMUstbGgyejI1MlFhcGZwNnA1XzZMTTdkMXVtbmVXUFU0TVNzMnI0SHlvdW5JMTJQNm90X3RRaFhxLWVLREJudTFVcjk0aWxfanZwWVE3VlNLNVhFMU9zSWFZVzNUczVONzdmZ0ZRV2xpakxOYUFyQktCMlNpVXprbg?oc=5,Duplicate of existing SPH Media 2024-11-04 entry,rumored,not-a-level-that-we-can-afford-to-sustain-singapore-s-sph-media-2024-11
Sph Media To Acquire Tech In Asia; No Layoffs Expected - Cna,2023-11-01,2023-11-01,,,,Other,https://news.google.com/rss/articles/CBMilwFBVV95cUxOSHBJbWF4MjRtX3BPZEowdmdtZ2Y3RHVYbkZfbWhGNUZKNW5MMmdveU9nX0pIM21XQ0ZhN290WTB6Q29abmhBWUlZZEVaUDFaUDd0NmR2V0h1Ym9iR3JQMS1xVDMycDBfTEtRcldwVzU3MmZHU1BZSDBtYkpvbFYxR1RkOUxjNzZhRW9CQ0d4dVFXcy1rQnpJ?oc=5,Duplicate of existing SPH Media 2023-11-01 entry; article explicitly states no layoffs,rumored,sph-media-to-acquire-tech-in-asia-no-layoffs-expected-cna-2023-11
"Singtel To Sell Minority Stake In Australian Unit, Shares $4.2b Spending Plan",2026-05-21,2026-05-21,,,,Other,https://www.asiaone.com/singapore/singtel-sell-minority-stake-australian-unit-shares-42b-spending-plan,Not a layoff event — about Singtel share sale and capex plan,rumored,singtel-to-sell-minority-stake-in-australian-unit-shares-4-2b-spending-plan-2026-05
